artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration,popularity,count,
The Head and the Heart,2495841,-0.261464497,-0.151550208,-0.756115826,-0.515045282,0.492259469,0.466457844,-1.5671243,0.096458616,-0.273881846,0.024139415,-0.494569536,-0.196657994,1.236294639,0.077763843,
Betty Wright,59819,0.462050525,-0.243892309,0.627917099,0.061551678,-0.292187933,0.466457844,-0.998635627,0.186288836,-0.560543764,1.516174587,0.148038715,0.638397458,-0.576142317,0.064914138,
Earl Klugh,151240,0.781994386,-0.940744433,0.293994903,-0.235837293,-1.626990044,0.466457844,-1.5671243,0.733065441,2.909053974,-0.772827573,-0.367498728,0.839056517,-0.707948865,0.064914138,
Pat Metheny,179698,-1.119651797,-1.547443609,-1.30261019,0.032795011,-2.087268325,0.466457844,0.422586055,1.642626031,2.7751606,-0.552120568,-0.452946172,0.822437038,-0.337727531,0.064914138,
Johnny Pacheco,248452,0.663082234,0.033875581,1.570221593,-0.519760209,0.138880453,0.466457844,-0.145902618,1.111018334,-0.526907499,0.371243219,-0.238580411,0.133898017,-0.682750555,0.064914138,
Johnny Gill,253734,0.698736916,0.026281754,0.281385612,0.218541562,0.099056583,0.466457844,1.275319064,-0.33244964,-0.521642557,-0.55401827,-0.281949391,0.622845448,-0.163277687,0.064914138,
John Lewis,424292,0.069090429,-2.1925272,-0.980439596,-0.956900849,-2.447137202,0.466457844,-1.5671243,2.082733189,2.525725118,-0.62652809,-0.219188318,-0.188867798,-2.254737476,0.064914138,
Thelonious Monk Quartet,491786,-0.050390688,-1.568113054,-0.236427409,0.006581205,-2.078752607,0.466457844,-0.145902618,1.726907422,0.437214625,3.101571119,-0.224859907,2.469904726,-2.101609281,0.064914138,
Anthony Hamilton,581713,0.812528447,0.121441879,-0.012020429,-0.514394918,0.870882561,0.466457844,1.559563401,-0.241306577,-0.548824758,-0.10300543,1.485549325,0.023214375,0.726416514,0.064914138,
Dave Matthews,687561,-0.348903809,-0.326356506,-0.54178988,-0.491022271,-0.060576333,0.466457844,0.991074728,0.774379847,-0.48100785,1.968158348,-0.426184411,0.764961658,0.049938788,0.064914138,
Tony! Toni! TonÃ©!,790667,1.405761642,-0.038859028,0.59744998,-1.474665295,-0.023341536,0.466457844,0.138341719,-0.720114464,-0.566022938,-0.300167702,-0.16410257,0.83811164,0.292230236,0.064914138,
Jimmy Eat World,852688,-0.284801243,1.160134789,-0.610481712,0.794746322,1.050915164,0.466457844,-0.998635627,-1.096783355,-0.296268522,0.370956351,-0.236678556,0.046941427,0.753553155,0.064914138,
Foster the People,2527840,0.65378926,1.108401856,0.183839626,-0.033936021,1.2130758,-2.143826677,-0.145902618,-0.963469366,-0.511705251,0.25268105,-0.206418742,-0.009937237,1.69558231,0.064914138,
Troye Sivan,3271457,0.135848129,0.167360791,-0.641384079,-0.941687826,0.482251659,0.466457844,1.559563401,-0.670828029,-0.565107563,-0.147380731,0.383800305,-0.461480036,1.515317472,0.064914138,
Alkaline Trio,39013,-0.572913425,1.439513869,0.324013979,0.978783508,1.219172941,0.466457844,0.991074728,-1.138313362,-0.529940411,0.084563821,0.092506106,-0.540071793,0.328956519,0.052064434,
Bob James,65882,0.922921206,-0.610950097,0.314817249,-0.309801673,-1.026834008,-2.143826677,-0.145902618,0.058603514,2.11972388,-0.723480387,-0.410840013,1.458915119,-0.484683671,0.052064434,
Boney M.,81403,1.209241672,0.902481795,1.690385477,0.194279522,0.533664036,0.466457844,0.991074728,-0.5228094,-0.02541,0.190234621,-0.129871033,0.196331627,0.555741316,0.052064434,
Kenny Drew,81841,-0.30858767,-1.291604762,-0.604566835,0.058433773,-1.305299175,0.466457844,-0.998635627,1.841676784,2.306368758,-0.680722892,-0.309376093,0.757606433,-2.22535645,0.052064434,
Billy Ocean,89058,1.225981006,0.653571689,1.018051867,-0.363902743,0.776351366,0.466457844,-0.145902618,-0.242124902,-0.44424815,-0.19743636,-0.22230743,0.739496188,0.432402216,0.052064434,
Vashti Bunyan,99104,-0.465080969,-2.152804503,0.406784558,-0.296982049,-2.240711425,0.466457844,-1.5671243,2.137327717,0.259063225,-0.611332547,-0.317253404,-1.347556103,-0.808946143,0.052064434,
J.J. Johnson,119111,-0.125428217,-1.470006576,0.305094988,-0.482333959,-1.785976498,-2.143826677,-0.998635627,1.796329359,2.082574103,-0.223888029,-0.239665391,0.322405056,-2.028411759,0.052064434,
Eydie Gorme,128249,0.063765185,-1.058476826,0.14967023,-0.684402999,-0.452121798,0.466457844,-1.5671243,1.473809182,-5.67E-01,0.289745448,-0.445660503,-1.051707616,-0.504577074,0.052064434,
MC5,182598,-0.924050141,0.860347307,0.414667474,0.242713488,0.449451998,0.466457844,-0.998635627,-0.528611727,-0.312047717,1.771174923,-0.082746596,-0.248747722,-0.653777598,0.052064434,
John Martyn,196969,-0.001051072,-1.705326483,-0.640854508,-0.893741257,-1.539687457,0.466457844,-0.145902618,1.141291153,0.14302158,-0.618851343,-0.452492159,0.0152795,-0.224080089,0.052064434,
Zoot Sims,228087,0.045663343,-1.133247279,0.378668837,-0.919395606,-0.196349929,0.466457844,0.422586055,1.549328714,-0.082950565,-0.221125103,-0.396340185,1.417876742,-1.628554354,0.052064434,
Jeff Buckley,240665,-0.760160385,-0.704644535,-1.58415009,-0.228438645,-0.186325588,0.466457844,0.991074728,0.473334284,-0.552192497,0.313660654,0.116974556,0.733901689,0.878014448,0.052064434,
Roxette,298764,0.588718469,0.589761074,0.560238587,-0.328340569,0.952318885,0.466457844,-0.145902618,-0.7952046,-0.56637773,-0.326705318,-0.515650053,0.103569778,0.750696667,0.052064434,
Santo & Johnny,299277,-0.378659297,-1.436225919,-0.636965607,0.361346506,-0.946979286,0.466457844,-1.5671243,1.250017853,2.183811563,-0.20450222,-0.492296967,-1.023126166,-0.327525786,0.052064434,
Karen Dalton,299882,-0.43977733,-1.398694563,-0.913340514,0.090662676,-1.307364492,0.466457844,-0.998635627,1.240734128,-0.219652552,-0.585469699,-0.369954689,-0.535452385,-0.371291273,0.052064434,
Portishead,301619,0.076417004,-0.37933218,-1.291404998,-0.838511707,0.343012617,0.466457844,0.138341719,0.046757839,0.170885161,-0.025591084,-0.045521086,0.344881187,0.806398196,0.052064434,
Melissa Etheridge,345355,-0.037644038,-0.343773596,-0.170244633,-0.702385893,-0.639637461,0.466457844,-0.998635627,-0.504356211,-0.565532728,-0.851662289,-0.328825377,0.280151591,-0.136549116,0.052064434,
Sara Bareilles,370326,-0.582256309,-0.303831074,-0.595501483,0.487090866,0.582306027,0.466457844,-1.5671243,0.307662642,-0.564917893,-0.31284537,-0.411049152,0.125234697,1.172436815,0.052064434,
Ralfi Pagan,412715,0.272617567,-0.891278404,0.249126311,0.060591884,-0.595384268,0.466457844,-0.145902618,1.081125472,-0.15808579,-0.465486007,-0.298082954,-0.580911693,-0.685607043,0.052064434,
Sex Pistols,418740,-1.856781376,1.635816752,-0.717844289,1.285078936,0.966977598,0.466457844,0.991074728,-1.074227541,-0.3991814,0.332367065,0.498780066,-0.584269776,-0.263866895,0.052064434,
Dance Gavin Dance,480549,-1.597516354,1.545458973,-0.544945741,0.707715277,1.614215173,-2.143826677,0.991074728,-1.07559848,-0.566487794,0.159389441,0.286789828,-0.082340183,0.818334238,0.052064434,
Brian Hyland,516202,0.571589845,-0.702525632,1.19455028,-0.077799121,-0.355366738,0.466457844,-0.145902618,1.004034851,-0.566271949,-0.504801162,-0.388637152,-1.248377534,-0.91239184,0.052064434,
George Duke,536122,0.853433513,-0.070021189,0.764668787,-0.272960008,-0.416155059,0.466457844,0.422586055,-0.399789332,0.112393345,-0.427348494,-0.294248861,0.421103629,-0.383227315,0.052064434,
The Tragically Hip,570061,0.138702899,0.336467034,-0.311217384,0.186698672,0.070957489,0.466457844,0.991074728,-0.721480041,-0.144491649,-0.426034966,-0.329452768,0.077617295,-0.096762309,0.052064434,
The Breeders,620495,-0.770203987,-0.599551865,-0.394697429,0.065322707,-1.028559302,0.466457844,-0.430146954,-0.737124189,1.430418124,-0.41299031,-0.428860225,-0.846824298,-0.049018141,0.052064434,
The Brothers Johnson,624215,1.469674556,0.139433498,0.968573455,-0.549374092,-0.672065456,0.466457844,1.559563401,-0.073484254,0.688193169,-1.035963399,-0.178877656,0.134193883,-0.379248634,0.052064434,
Gilberto Gil,652255,0.271838994,-0.260478825,0.834432561,-0.064433105,-0.252950946,0.466457844,-0.998635627,0.686745699,-0.45246821,-0.226152728,-0.156326252,-0.067643381,0.002704707,0.052064434,
Trisha Yearwood,749476,0.723022426,-0.345965562,-0.174974378,-0.240319248,0.278950013,0.466457844,-1.5671243,0.747072056,-0.565981006,-0.575323855,-0.535587311,-0.364841266,0.352828603,0.052064434,
Testament,751910,-1.819020555,1.033025646,-0.702866755,-0.559936762,-0.252831309,0.466457844,1.559563401,-1.121186286,-0.172384651,-0.332367065,-0.189613099,0.385940009,-0.084826267,0.052064434,
Bloodhound Gang,758402,1.382085022,0.615821134,0.996689176,0.665991778,0.606239776,0.466457844,-1.282879964,-0.927911876,0.039477482,-0.360494613,0.056674795,-0.106855824,0.702952499,0.052064434,
Blues Traveler,758453,0.064349112,0.667454151,0.788054758,0.433214938,0.545552202,0.466457844,0.422586055,-0.890287615,-0.528770313,-0.070613279,-0.316347166,0.790578932,0.070342278,0.052064434,
"Evelyn ""Champagne"" King",788937,1.960175954,0.245135049,1.272328347,0.070750934,0.478177534,-2.143826677,1.559563401,-0.979425838,-0.440726677,-0.809085964,-0.244545139,0.756313653,-0.22805877,0.052064434,
Ben Harper,792733,0.649641857,-0.838646826,-0.503744383,0.368229952,-0.42464301,0.466457844,-0.998635627,0.57459116,-0.255255872,-0.163465895,0.176542344,-0.036935606,0.700963159,0.052064434,
Dream Theater,803544,-1.011250392,1.016464114,-1.000998502,0.244437779,0.456491707,0.466457844,-0.430146954,-1.004647022,-0.063060407,-0.055077453,-0.086301841,2.47594462,0.655208331,0.052064434,
Diana Ross & the Supremes,821590,0.086538462,-0.034219051,0.758625222,-0.194880827,-0.161044345,0.466457844,0.991074728,0.048944868,-0.566374732,0.183168769,-0.351446503,-0.874514327,-0.635873535,0.052064434,
The Outlaws,891264,-0.926775148,1.077108552,0.626980584,0.750059305,0.716973505,0.466457844,0.991074728,-0.861900217,-0.238312321,0.076229733,-0.303938649,0.394720848,-0.629905515,0.052064434,
Midnight Star,891911,2.140026472,0.593901458,1.234227604,-0.122449527,0.325558171,0.466457844,0.422586055,-1.02521424,-0.526091585,-0.979481833,-0.286023007,1.463978351,-0.562267943,0.052064434,
The Young Rascals,923801,-0.456127374,-0.436810444,0.320860814,0.238185844,0.039725867,0.466457844,-0.998635627,0.057827252,-0.565445559,-0.488857685,-0.401742768,-0.732409797,-0.85271163,0.052064434,
Donell Jones,987777,1.146177204,-0.511824447,0.211813859,-0.349806373,0.458462573,-2.143826677,1.275319064,-0.627808328,-0.565261495,-0.115612831,-0.055350291,0.084334719,0.410519472,0.052064434,
Beach House,998969,-0.936118033,-0.098760319,-1.184670364,0.415502494,0.476212964,0.466457844,-0.998635627,-0.073618155,0.659699987,-0.097653769,-0.516486583,0.499553679,0.774568751,0.052064434,
Simple Plan,49062,-0.685690865,1.136798528,-0.130709341,1.704519563,1.202228357,0.466457844,-1.282879964,-0.993425794,-0.566484368,-0.452458485,-0.16209057,-0.362015716,0.784461686,0.039214729,
Ramsey Lewis,334770,-0.243503121,-0.117125456,0.054310424,-0.518425494,-0.494926411,0.466457844,-0.145902618,0.013295315,1.272459726,0.290063726,-0.326901735,0.346540386,-0.639583386,0.039214729,
Gillian Welch,551465,0.274248358,-1.548744951,-0.960950464,0.168283033,-0.435502259,0.466457844,0.991074728,1.552385492,-0.535875229,-0.373052057,-0.475031325,0.037249112,0.153141848,0.039214729,
Mongo Santamaria,591104,1.112645932,0.425040958,1.554330664,0.147102782,-0.231924911,0.466457844,0.422586055,0.558821374,1.513709075,-0.845583107,-0.245391086,0.129241703,-0.649798917,0.039214729,
Diplo,793225,0.703442345,0.730705252,-0.484637908,0.222602719,1.108387477,0.466457844,1.559563401,-0.800503318,-0.478737619,0.02265432,0.418471457,-0.587477132,2.122696296,0.039214729,
McCoy Tyner,868092,-0.251099475,-1.070387834,-0.738851183,-0.542293107,-1.419192145,-2.143826677,-0.145902618,1.357842239,1.729007096,-0.241266222,-0.279613391,1.287326691,-0.984868346,0.039214729,
Musiq Soulchild,935739,0.219674556,-0.028702929,-0.706062526,-0.245425561,0.649627087,-2.143826677,1.559563401,-0.246470349,-0.521946745,-0.524235938,0.849257205,0.451887387,0.52498719,0.039214729,
Damian Marley,951374,1.481268994,0.629275733,0.889652007,-0.69948689,0.974723557,-2.143826677,0.422586055,-0.664886869,-0.566540471,-0.21858864,1.56219796,0.185496656,0.855970406,0.039214729,
Bastille,2825814,0.647869024,0.813499755,0.045512811,0.05944767,1.116270603,0.466457844,0.991074728,-0.568994094,-0.564031537,0.12418012,-0.234401285,-0.366146831,0.980599889,0.039214729,
Daniel Caesar,3180014,-0.372641132,-1.064634743,-1.220372147,-0.838526173,0.010317905,0.466457844,1.559563401,1.194286554,-0.562891293,-0.48362562,-0.038840159,-0.225160721,1.938816731,0.039214729,
T.S.O.L.,4451,-1.631081524,1.45174559,-0.866339381,0.124618015,1.158846378,0.466457844,1.559563401,-1.018429878,-0.339958775,0.358672788,0.026342901,-1.043032429,-0.763191316,0.026365024,
The Adicts,29084,-0.934993425,1.248393235,0.563099795,0.105095551,1.003477456,0.466457844,-1.5671243,-1.130627544,-0.267973088,0.055794604,0.072847682,-0.917625242,-0.61620117,0.026365024,
Jimmy Reed,76881,0.666748846,-0.371484396,0.740888667,-0.225215512,0.049622877,0.466457844,0.991074728,1.394203226,-0.55278839,-0.555651179,-0.362545987,-1.047133538,-1.981109666,0.026365024,
Isaac Hayes,101946,-0.252054571,-0.761864364,0.14314639,-0.212793706,-1.165479599,-2.143826677,-0.145902618,-0.529380485,0.08978048,-0.565691334,-0.359381894,1.525130521,-0.570004267,0.026365024,
Clay Walker,118189,0.425542404,0.298858552,0.099628337,0.414908894,0.262577199,0.466457844,0.422586055,-0.718649179,-0.5663606,-0.475568941,-0.46979396,-0.523700388,0.498824078,0.026365024,
Clarence Carter,148477,0.711538462,-0.351431948,1.571587064,-0.689671064,-0.63685572,0.466457844,1.275319064,0.281546811,-0.556656261,0.094329699,-0.144812358,-0.881745194,-0.385216655,0.026365024,
Fairport Convention,162233,-0.361768572,-0.941436576,-0.083430409,0.401271279,-0.702323887,0.466457844,-0.998635627,0.419474596,-0.185632857,-0.450086059,-0.432156,0.581661818,-0.729593568,0.026365024,
Ray LaMontagne,182302,-0.357659438,-1.083988894,-0.69917346,0.294164361,-0.697166193,0.466457844,0.422586055,0.312565957,-0.324173435,-0.211512719,-0.484032371,0.279771515,0.870499162,0.026365024,
Less Than Jake,213921,-1.043474689,1.644043397,0.653797084,0.939199809,1.47006277,0.466457844,-0.430146954,-1.097582656,-0.566394433,-0.697217444,0.344150106,-0.98317989,0.244741112,0.026365024,
Phoenix,277572,0.259533203,0.483315335,0.019637209,0.625504293,0.694401242,0.466457844,1.559563401,-0.731262249,-0.132930527,-0.289443485,-0.261442238,-0.328092269,0.74030789,0.026365024,
Jerry Lewis,278559,-0.209730444,-1.30700807,0.368364119,-0.285745008,-0.243661218,0.466457844,-1.5671243,1.18389115,-5.67E-01,-0.293985465,-0.049742464,-1.010874987,-2.069303754,0.026365024,
Little Jimmy Dickens,314346,0.520874423,-0.518792739,1.386586785,1.066663886,0.03230206,0.466457844,-0.430146954,1.499736167,-0.565690107,0.403279785,-0.146578371,-1.077022621,-2.430479541,0.026365024,
Venom,315403,-1.999260355,1.105455294,-1.571281967,-0.108515457,-0.264584447,0.466457844,-1.282879964,-1.142098321,-0.212974672,0.637119905,-0.090802066,-0.282706495,-0.460811587,0.026365024,
Rory Gallagher,337631,-0.533941487,0.465319556,0.690686191,-0.064323275,-0.289030326,-2.143826677,-0.998635627,-0.588804084,-0.337761623,0.569563967,-0.156953642,0.725312828,0.009556879,0.026365024,
Memphis Slim,421122,0.268573306,-0.447375187,0.536195706,-0.696728246,0.773986606,0.466457844,-1.5671243,2.072629277,1.556733285,-0.443010138,-0.198969828,-0.939938299,-2.854651104,0.026365024,
Monica,490738,0.657914201,-0.322767237,-0.117961947,0.242315059,0.417221651,-2.143826677,0.706830391,-0.460084993,-0.56629636,-0.200946644,-0.243119947,0.28163481,0.834801555,0.026365024,
Aaliyah,578999,1.015820185,0.062728163,0.460753315,0.206616131,0.464491661,-2.143826677,0.991074728,-0.645897408,-0.525729507,0.210221842,0.509381894,0.055371971,0.328735481,0.026365024,
David Gilmour,582930,-0.780489808,-0.548871407,-1.15792977,-0.225186532,-0.495218498,0.466457844,-1.5671243,-0.467785882,0.225799897,-0.065643528,-0.491979391,0.741004081,-0.599402296,0.026365024,
Bright Eyes,620056,-0.967044704,-0.275078408,-0.858850614,-0.149241361,-0.034482117,0.466457844,-1.5671243,0.008442636,-0.518726719,-0.266542358,-0.177483444,0.02062743,0.316136326,0.026365024,
Buddy DeFranco,638918,-0.558596317,-1.167617871,-0.428274254,-0.501210879,-0.807126126,0.466457844,-1.5671243,1.598673301,1.442112775,0.06019315,-0.382487126,0.460732914,-2.149098404,0.026365024,
Manfred Mann,674662,-0.000164364,0.224176048,1.119764798,0.037050947,0.494354451,0.466457844,0.422586055,-0.250207296,-0.46307624,0.925798434,-0.430978662,-0.888027008,-0.145832703,0.026365024,
Xscape,681956,1.290927019,-0.654532365,-0.223303934,-0.626631704,0.106543626,0.466457844,0.422586055,-0.495024874,-0.566139096,-0.132960413,-0.104856517,0.074069996,0.282538578,0.026365024,
Yellowcard,686359,-0.944033528,1.474883026,-0.098407943,1.35888643,1.317445505,0.466457844,0.422586055,-1.062267005,-0.566337901,-0.128753107,0.083296543,-0.365003571,0.698310705,0.026365024,
The All-American Rejects,753706,-0.263560155,1.144531851,-0.033227938,0.513592108,1.257932615,0.466457844,-1.5671243,-1.150927897,-0.51474594,0.329843184,-0.353568795,-0.29712877,1.09308424,0.026365024,
LaVern Baker,778344,0.764135436,-0.783844928,1.204360125,-0.261104274,0.024113554,0.466457844,-1.282879964,1.356889793,-5.67E-01,0.167049148,-0.118543046,-1.059065663,-1.72912656,0.026365024,
Elis Regina,797056,-0.330333661,-1.187606048,-0.572918402,0.121622694,-0.891570093,0.466457844,-0.998635627,1.178897181,-0.452123152,-0.415949509,0.139109642,-0.728057891,0.297237593,0.026365024,
"Emerson, Lake & Palmer",798992,-0.840072322,-0.47056404,-0.756642816,-0.383435583,-1.081015694,0.466457844,-0.998635627,-0.153987639,0.582632407,0.584624208,-0.234289921,1.929154089,-0.599402296,0.026365024,
Humble Pie,805661,-0.918556871,-0.158105817,0.269373719,0.743728815,-0.567864901,0.466457844,-0.998635627,-0.788809929,-0.45567776,0.468493021,-0.201839589,0.761997028,-0.758991597,0.026365024,
Tyrone Davis,806507,0.886176857,-0.580235488,0.482942252,-0.390611598,-0.345126909,0.466457844,0.422586055,-0.1099804,-0.503508698,-0.542312108,-0.310963947,0.163483583,-0.758991597,0.026365024,
VÃ­ctor Manuelle,807428,0.437458905,0.91701373,1.381039551,-0.234585483,0.99590043,-2.143826677,-0.998635627,-0.226104328,-0.566549465,-0.218110534,-0.132303166,0.533812458,0.702510424,0.026365024,
Desmond Dekker,819344,1.539529911,-0.435497969,1.500443779,-0.193769735,0.117211282,0.466457844,1.275319064,0.404125207,-0.041351203,-0.636570086,-0.042604861,-1.006995668,-0.431413558,0.026365024,
Vern Gosdin,842269,0.734549638,-1.063293744,-0.222111278,-0.672690346,-1.005564463,0.466457844,-0.998635627,0.667721995,-0.565152711,-0.511044174,-0.534363497,-0.61160063,-0.360018345,0.026365024,
Philip Glass,849672,-1.969880015,-2.200640134,-2.233094803,-0.534650635,-3.170540256,0.466457844,-0.145902618,1.936284488,2.992922604,-0.575779312,-0.381015457,1.727672208,-0.231926931,0.026365024,
The Fray,860561,-0.512163047,0.06864106,-0.873911353,0.346839656,0.785764229,0.466457844,0.706830391,-0.181498945,-0.555690732,-0.127796902,-0.454966887,-0.00443143,1.277871851,0.026365024,
The Postal Service,894962,0.613740962,0.44141087,-0.941504408,0.98817697,0.612875096,0.466457844,-1.5671243,-0.730665234,0.142722343,-0.512000379,-0.356806477,0.270093804,0.345534356,0.026365024,
Escape the Fate,922704,-1.034845496,1.485423415,-0.73842015,0.977210071,1.287576069,-2.143826677,-0.145902618,-1.105405926,-5.67E-01,0.305507745,0.626710821,-0.225041301,0.862099725,0.026365024,
Accept,925837,-0.900476657,0.823692735,-0.508348587,0.494052257,0.129620324,0.466457844,1.559563401,-1.15238576,-0.36824964,0.444635688,-0.134216331,0.288712808,-0.255025383,0.026365024,
Teresa Teng,1795396,-0.449293225,-1.033215076,-0.847561992,-0.796835947,-0.421721341,0.466457844,-0.145902618,1.09192673,-0.528397272,-0.041881816,-0.495952901,-0.423660175,-0.330620315,0.026365024,
Manfred Mann,2285572,-0.000164364,0.224176048,1.119764798,0.037050947,0.494354451,0.466457844,0.422586055,-0.250207296,-0.46307624,0.925798434,-0.430978662,-0.888027008,-0.145832703,0.026365024,
Bebe Rexha,2992951,0.603262655,0.419430305,-0.559521827,-0.307084658,1.07492084,-2.143826677,1.559563401,-0.709950248,-5.67E-01,-0.169893864,0.151103748,-0.583157492,2.269005406,0.026365024,
Sparks,9084,0.114222315,0.616182985,0.618429501,-0.011834705,0.169772108,0.466457844,-0.998635627,-0.376427602,-0.399004368,-0.08605852,0.010671709,-0.239068776,-0.520207606,0.013515319,
Switchfoot,49026,-0.424450547,0.719442059,-0.655659366,0.302349949,0.917559673,0.466457844,-0.430146954,-0.699717195,-0.34816818,0.059331205,-0.363822132,0.091301784,0.55324043,0.013515319,
Garbage,194246,0.150359253,0.777880611,0.116610799,-0.471289653,0.964101986,-2.143826677,1.275319064,-1.080947276,-0.461069636,0.839709862,-0.495704821,0.006360351,0.058633589,0.013515319,
Kai Winding,352164,0.217983942,-1.204799366,0.384209401,0.23003452,-1.279322238,0.466457844,0.422586055,1.859964142,2.618104621,-0.449200886,-0.146187325,-0.723835586,-2.26969032,0.013515319,
Billy Strayhorn,359199,-0.389581575,-2.008739338,-1.529405891,-1.401755531,-1.485228218,0.466457844,0.422586055,1.966272534,2.127845824,-0.126063434,-0.042421947,0.055216889,-1.943552184,0.013515319,
Klaus Badelt,773615,-2.084953506,-1.136418325,-2.262092576,-0.173539444,-0.917074288,0.466457844,-0.998635627,0.312075984,2.879975529,-0.259134501,-0.381154212,-0.843371583,0.432288539,0.013515319,
Lou Donaldson,808198,0.75031699,-1.196707871,-0.015647958,-0.585604884,-1.255100821,0.466457844,-0.145902618,1.305194807,0.690196707,-0.78792722,-0.322724689,1.93039108,-0.664917904,0.013515319,
Nelly Furtado,861687,1.122252744,0.450386724,0.441837244,-0.478745221,0.952124587,0.466457844,1.275319064,-0.509090909,-0.551624677,-0.178805017,-0.038561974,0.065287902,0.836181463,0.013515319,
Sleeping with Sirens,2397840,-0.558009297,1.049844651,-0.706868268,0.935658836,1.20813465,0.466457844,0.991074728,-0.880655427,-5.67E-01,0.800024587,0.580624411,-0.317666393,1.069445824,0.013515319,
Little Mix,2841398,0.738271346,0.526013091,-0.052706655,-0.665085227,1.221609224,0.466457844,0.422586055,-0.576879627,-0.566226124,0.612171136,0.023538318,-0.293098106,2.108336177,0.013515319,
Kali Uchis,3446629,0.659234993,-0.024393471,-0.367805437,-1.115844497,0.681846926,-2.143826677,0.991074728,-0.172750533,-0.496880552,-0.542094914,0.124162728,-0.237297043,1.801636738,0.013515319,
Television,19701,0.150495999,0.131883387,0.299051423,-0.12257664,-0.006791174,0.466457844,0.991074728,-0.605423816,0.09134343,-0.35638352,-0.372419166,0.910963165,-0.0405927,0.000665615,
The Fixx,52093,1.026757744,0.663500014,1.426477928,-0.155316728,0.226276283,-2.143826677,1.559563401,-0.654254929,-0.448465396,-0.777007186,-0.341721854,0.200143137,-0.529736379,0.000665615,
Bob Wills,74970,0.520753565,-0.895010481,1.004610729,0.371076343,-0.029845977,0.466457844,0.422586055,1.111481364,-0.324141024,0.252126153,-0.158356053,-1.060634164,-1.721468249,0.000665615,
Lakeside,107249,1.003698225,0.240493235,0.957181872,-0.432074668,0.178308779,0.466457844,0.422586055,-0.494361082,-0.550072792,-0.888883262,-0.175379815,1.266787657,-0.881030475,0.000665615,
Country Joe & the Fish,128266,-0.596545422,-0.757410787,-0.243663914,0.31758409,-0.963917402,0.466457844,0.991074728,0.158532205,-0.226279105,0.405791231,0.002571099,-0.043849676,-0.956625407,0.000665615,
Gene Chandler,162820,-0.039201183,-0.875275609,0.707556311,0.019397328,-0.336863336,0.466457844,-0.145902618,1.25704366,-0.563403516,-0.261871015,-0.442306199,-1.049998712,-1.610299231,0.000665615,
Eileen Farrell,179714,-1.535241908,-1.571807714,-1.253164373,-1.153120758,-1.167744105,0.466457844,-1.5671243,1.799185889,-0.530099503,0.746861394,-0.211530967,-0.213054021,-2.930987163,0.000665615,
Gang of Four,193231,0.776583713,0.845333045,0.550145372,1.165389466,0.564160055,0.466457844,1.559563401,-1.085666852,0.14973576,-0.487141842,1.557849629,-0.325331818,-0.734287371,0.000665615,
John P. Kee,230963,0.152453883,1.249013258,0.349123375,0.302706972,0.736163247,0.466457844,0.706830391,-0.244588555,-0.566049418,1.842310422,0.18492404,0.73222583,-0.718723709,0.000665615,
Lou Rawls,233228,0.175513402,-0.623934998,0.341634608,0.071189516,-0.196571055,0.466457844,-1.5671243,0.893985953,-0.566000347,0.082413692,0.335761589,-0.305386258,-1.032220339,0.000665615,
Roger Waters,254556,-0.364862515,-1.568092115,-1.617764528,0.228241601,-1.841076678,0.466457844,-1.5671243,-0.108159071,-0.54013591,0.387162091,-0.37826257,0.234142625,-0.147314957,0.000665615,
Lowell Fulson,301955,0.681735118,-0.994501458,-0.042495082,-1.352310863,0.625780281,0.466457844,0.422586055,2.02825445,-0.398994608,-0.455047083,-0.316244649,-0.875051793,-2.762010256,0.000665615,
Jessi Colter,337271,0.500304556,-0.833083813,0.217115502,-0.378906165,-0.36215606,0.466457844,1.275319064,0.4171123,-0.547734758,-0.017464819,-0.455083762,-0.822649698,-0.894370757,0.000665615,
The Presidents of the United States of America,414889,-0.16450574,1.129515201,0.812105372,-0.088750224,1.095799888,0.466457844,-1.282879964,-0.933420865,-0.193516565,-0.229978735,0.065679788,-0.906769368,0.337381961,0.000665615,
Miami Sound Machine,449578,1.107248521,0.141138362,0.81621685,0.58185851,-0.439103931,0.466457844,-0.998635627,-0.155778592,-0.463440278,-0.855978537,-0.350214252,-0.137443628,0.3329352,0.000665615,
Atlantic Starr,509356,0.64301253,-0.621580421,-0.34556988,-0.366112704,-0.660376561,0.466457844,-1.5671243,0.222096737,-0.566183298,-0.398450947,-0.463030781,0.541788197,-0.138421436,0.000665615,
Tom Rush,517264,-0.025713543,-1.328415493,-0.657543095,-0.875893301,-1.63570173,0.466457844,0.422586055,0.868125946,0.462929842,0.096385542,-0.394312424,0.242499328,-1.459109367,0.000665615,
Gwen Stefani,546214,1.303907064,0.880991916,0.403101228,-0.175235737,1.170355013,0.466457844,0.422586055,-0.803380458,-0.498781842,0.205578614,0.34733151,-0.428237634,1.293435514,0.000665615,
Thompson Twins,567570,1.450095717,0.440019597,1.034712636,-0.431430241,-0.170159371,0.466457844,0.422586055,-0.264047408,-0.549855178,0.074820293,-0.427658742,0.409751512,-0.129527914,0.000665615,
Subhumans,582419,-1.712539157,1.47086044,-1.051276026,0.240350742,-0.191173304,0.466457844,1.559563401,-1.054062575,-0.55268982,1.291434647,1.144215033,-1.277461627,-0.889923996,0.000665615,
