( 187478,759491 ): -0.916822 ( 183858,759491 ): -0.113584 ( 349157,759491 ): 0.704227 ( 50251,759491 ): 0.581758 ( 61938,759491 ): 0.793265 
( 120521,789064 ): -0.459411 ( 313284,789064 ): 0.88929 ( 615489,789064 ): 0.578717 ( 7731,789064 ): 0.964892 ( 745964,789064 ): 0.0921321 
( 154530,789064 ): 0.578166 ( 631774,789064 ): 0.185849 ( 144847,789064 ): 0.125469 ( 766533,789064 ): 0.28723 ( 253142,789064 ): -0.751284 
( 75264,789064 ): 0.571196 ( 100160,789064 ): 0.832587 ( 478426,789064 ): 0.740226 ( 159214,789064 ): -0.206618 ( 287259,789064 ): -0.515277 
( 755156,789064 ): 0.458445 ( 140499,789064 ): 0.193751 ( 104455,789064 ): 0.759514 ( 98465,789064 ): 0.66309 ( 354105,789064 ): 0.525294 
( 745915,789064 ): -0.735709 ( 766533,789064 ): 0.28723 ( 895136,789064 ): 0.780206 ( 859868,789064 ): 0.878009 ( 740833,789064 ): -0.589469 
( 100160,789064 ): 0.832587 ( 159214,789064 ): -0.206618 ( 88180,789064 ): 0.86586 ( 612716,789064 ): 0.809375 ( 490952,789064 ): 0.746594 
( 112789,789064 ): 0.857712 ( 485191,789064 ): 0.396624 ( 91650,789064 ): 0.360385 ( 925181,789064 ): 0.910664 ( 564333,790820 ): 0.54994 
( 631774,790820 ): 0.051209 ( 88180,790820 ): -0.126996 ( 131581,790820 ): -0.503526 ( 501081,790820 ): -0.612201 ( 147635,790820 ): -0.679424 
( 357406,790820 ): 0.465969 ( 936190,790820 ): -0.481532 ( 137474,790820 ): -0.301164 ( 130689,790820 ): -0.839141 ( 182900,790820 ): -0.368065 
( 162197,790820 ): -0.277386 ( 307461,790820 ): -0.8372 ( 131581,790820 ): -0.503526 ( 77175,790820 ): -0.265591 ( 51992,790820 ): 0.393453 
( 287259,790820 ): 0.272686 ( 751910,790820 ): 0.557147 ( 754032,790820 ): -0.74177 ( 406294,790820 ): 0.650255 ( 199995,790820 ): 0.714599 
( 585189,790820 ): -0.380722 ( 988638,790820 ): -0.640127 ( 755156,790820 ): 0.864012 ( 66915,790820 ): -0.461126 ( 131581,790820 ): -0.503526 
( 307135,790820 ): 0.584393 ( 270491,790820 ): -0.423972 ( 685647,790820 ): 0.74708 ( 617196,790820 ): 0.639682 ( 467853,790820 ): 0.353295 
( 817754,790820 ): -0.116132 ( 293896,790820 ): -0.693459 ( 178122,790820 ): 0.574212 ( 184091,790820 ): -0.838858 ( 671953,790820 ): -0.253415 
( 925528,790820 ): 0.869938 ( 163386,790820 ): 0.747294 ( 583618,790820 ): 0.3876 ( 749970,790820 ): 0.621142 ( 789340,790820 ): 0.0497051 
( 561715,790820 ): 0.834 ( 131581,790820 ): -0.503526 ( 755156,790820 ): 0.864012 ( 174557,790820 ): -0.574855 ( 754032,790820 ): -0.74177 
( 65590,790820 ): 0.564015 ( 237205,790820 ): -0.563797 ( 776093,790820 ): -0.033553 ( 852997,790820 ): -0.196659 ( 645612,790820 ): 0.79948 
( 615119,790820 ): -0.305198 ( 66915,790820 ): -0.461126 ( 130689,790820 ): -0.839141 ( 252184,790820 ): 0.727329 ( 98465,790820 ): 0.572773 
( 253861,790820 ): -0.53355 ( 104455,790820 ): 0.601757 ( 845775,796045 ): 0.308362 ( 792925,796045 ): 0.960436 ( 154530,796045 ): 0.328478 
( 287917,796045 ): -0.0351975 ( 5953,796045 ): 0.74235 ( 153590,796045 ): -0.85775 ( 809266,796045 ): 0.841558 ( 270491,796045 ): -0.883434 
( 631774,796045 ): -0.0307834 ( 745915,796045 ): -0.774058 ( 104455,796045 ): 0.606798 ( 66915,796045 ): -0.741658 ( 166785,796045 ): -0.924319 
( 540883,796045 ): 0.710433 ( 817754,796045 ): 0.0523831 ( 346336,796045 ): -0.611732 ( 199995,796045 ): 0.10448 ( 633181,796045 ): 0.69004 
( 134729,796045 ): 0.952635 ( 749970,796045 ): 0.668315 ( 10412,796045 ): 0.966106 ( 178122,796045 ): 0.7975 ( 130173,796045 ): 0.833073 
( 62823,796045 ): 0.789822 ( 325459,796045 ): 0.746917 ( 686897,796045 ): -0.917311 ( 987491,796045 ): -0.174644 ( 673208,796045 ): 0.824954 
( 359966,796045 ): -0.633533 ( 166785,796045 ): -0.924319 ( 621944,796045 ): 0.619366 ( 325459,796045 ): 0.746917 ( 808944,796045 ): 0.729812 
( 645612,796045 ): 0.18038 ( 690456,796045 ): 0.731238 ( 754032,796045 ): -0.392708 ( 39258,796045 ): 0.795933 ( 263937,796045 ): 0.803767 
( 481057,796045 ): 0.566593 ( 764181,796045 ): 0.943776 ( 118327,796045 ): 0.506773 ( 936425,796045 ): 0.0745719 ( 139026,796045 ): 0.469711 
( 209142,796045 ): -0.241178 ( 813946,796045 ): 0.590525 ( 297702,796045 ): 0.984579 ( 866786,796045 ): 0.849098 ( 745964,796045 ): -0.115697 
( 561715,796045 ): 0.122087 ( 796734,796045 ): 0.119791 ( 7920,796045 ): 0.679879 ( 163420,796045 ): 0.356343 ( 137390,796045 ): 0.45373 
( 43714,796045 ): 0.0257863 ( 181376,796045 ): 0.206703 ( 492331,796045 ): 0.877995 ( 754032,796045 ): -0.392708 ( 219203,796045 ): 0.689176 
( 805785,796045 ): 0.164374 ( 961234,796045 ): 0.809489 ( 62823,806829 ): 0.983944 ( 673208,806829 ): 0.957722 ( 796734,806829 ): -0.00718212 
( 84209,806829 ): 0.908223 ( 105422,806829 ): 0.976443 ( 88180,806829 ): 0.615804 ( 118327,806829 ): -0.201732 ( 131581,806829 ): -0.862793 
( 922911,806829 ): -0.483716 ( 5441,806829 ): 0.990582 ( 685647,806829 ): 0.860205 ( 816387,806829 ): -0.858223 ( 413524,806829 ): 0.423212 
( 39258,806829 ): 0.320057 ( 582313,806829 ): -0.037132 ( 379125,806829 ): -0.789832 ( 7920,806829 ): 0.98821 ( 184091,806829 ): -0.45355 
( 184091,806829 ): -0.45355 ( 895443,806829 ): -0.248223 ( 5953,806829 ): 0.994931 ( 97325,806829 ): 0.63585 ( 758453,806829 ): 0.582881 
( 84209,806829 ): 0.908223 ( 755156,806829 ): 0.811548 ( 484145,806829 ): -0.226846 ( 765722,806829 ): 0.161747 ( 222436,806829 ): 0.604351 
( 773642,806829 ): 0.276875 ( 219203,806829 ): 0.941775 ( 500992,806829 ): 0.918806 ( 645612,806829 ): 0.320385 ( 354722,806829 ): -0.0276827 
( 615119,806829 ): -0.697502 ( 482677,806829 ): 0.761019 ( 961234,806829 ): 0.463801 ( 768321,806829 ): 0.529428 ( 43714,806829 ): -0.647575 
( 129761,806829 ): -0.417804 ( 793845,806829 ): -0.100338 ( 960690,806829 ): 0.792506 ( 112462,806829 ): 0.686625 ( 237205,806829 ): -0.191002 
( 771438,806829 ): 0.87086 ( 446509,806829 ): 0.982728 ( 88180,806829 ): 0.615804 ( 159214,806829 ): -0.0604011 ( 817754,806829 ): -0.492516 
( 138699,806829 ): 0.777807 ( 446509,806829 ): 0.982728 ( 100160,806829 ): 0.524904 ( 745964,806829 ): 0.512636 ( 664817,806829 ): -0.43756 
( 749970,806829 ): 0.98022 ( 379125,806829 ): -0.789832 ( 72041,806829 ): 0.80192 ( 482334,806829 ): 0.143534 ( 16281,806829 ): -0.960131 
( 988440,806829 ): -0.82571 ( 484145,806829 ): -0.226846 ( 834108,806829 ): -0.58494 ( 5882,806829 ): 0.717491 ( 696015,806829 ): -0.943325 
( 228323,806829 ): 0.957358 ( 604852,806829 ): 0.939582 ( 577627,825087 ): 0.784603 ( 615489,825087 ): 0.412275 ( 424244,825087 ): 0.748664 
( 809058,825087 ): -0.398844 ( 790732,825087 ): 0.815535 ( 167287,825087 ): 0.953189 ( 354158,825087 ): 0.736482 ( 174822,825087 ): -0.717754 
( 814751,825087 ): -0.740021 ( 490554,825087 ): 0.926216 ( 152023,825087 ): 0.848465 ( 855423,825087 ): -0.841463 ( 5882,825087 ): 0.464495 
( 631774,825087 ): 0.114872 ( 766533,825087 ): 0.092861 ( 213212,825087 ): -0.817809 ( 154530,825087 ): 0.452808 ( 475334,825087 ): 0.887934 
( 287259,825087 ): -0.596547 ( 183858,825087 ): 0.128108 ( 825087,825087 ): 1 ( 187478,825087 ): -0.249785 ( 287917,825087 ): 0.0916961 
( 925852,825087 ): 0.413717 ( 184091,825087 ): 0.356222 ( 583618,825087 ): 0.720379 ( 346336,825087 ): -0.697093 ( 420133,825087 ): 0.775791 
( 473554,825087 ): -0.0621909 ( 490952,825087 ): 0.649901 ( 925852,825087 ): 0.413717 ( 543055,825087 ): -0.318456 ( 134729,825087 ): 0.906366 
( 567570,825087 ): 0.53252 ( 923618,825087 ): 0.988842 ( 490554,825087 ): 0.926216 ( 100160,825087 ): 0.891864 ( 674662,825087 ): 0.8291 
( 814606,825087 ): 0.0243232 ( 96613,825087 ): -0.51379 ( 642542,825087 ): -0.872894 ( 110161,825087 ): 0.81251 ( 84209,825087 ): 0.898527 
( 960690,825087 ): 0.951963 ( 47033,825087 ): -0.289467 ( 645474,825087 ): -0.606109 ( 680476,825087 ): 0.562333 ( 577627,825087 ): 0.784603 
( 573870,825087 ): -0.283789 ( 604852,825087 ): 0.856325 ( 831215,825087 ): 0.775772 ( 671244,825087 ): 0.168062 ( 754032,825087 ): -0.240196 
( 182900,825087 ): -0.391635 ( 137474,825087 ): -0.524349 ( 129761,825087 ): -0.737741 ( 166785,863790 ): -0.761836 ( 186594,863790 ): -0.691565 
( 364399,863790 ): 0.644692 ( 139026,863790 ): 0.65509 ( 489676,863790 ): 0.534468 ( 156043,863790 ): 0.851278 ( 232564,863790 ): -0.460591 
( 65590,863790 ): 0.821517 ( 925528,863790 ): 0.20053 ( 228099,863790 ): -0.158827 ( 246960,863790 ): -0.0651481 ( 46120,863790 ): 0.600031 
( 199995,863790 ): 0.398421 ( 530745,863790 ): 0.797885 ( 224638,863790 ): -0.870328 ( 745964,863790 ): 0.0429798 ( 84209,863790 ): 0.877982 
( 481461,863790 ): -0.497293 ( 98465,863790 ): 0.792714 ( 446509,863790 ): 0.820504 ( 182598,863790 ): 0.819703 ( 120521,863790 ): -0.693417 
( 749970,863790 ): 0.782925 ( 177060,863790 ): 0.460781 ( 796734,863790 ): -0.021255 ( 260206,863790 ): 0.877798 ( 745964,863790 ): 0.0429798 
( 5953,863790 ): 0.883442 ( 754032,863790 ): -0.342866 ( 5882,863790 ): 0.944125 ( 495338,863790 ): 0.304961 ( 863790,863790 ): 1 
( 790732,863790 ): 0.320803 ( 1098,863790 ): 0.739417 ( 100473,863790 ): 0.462896 ( 506513,863790 ): 0.774029 ( 936190,863790 ): 0.356013 
( 545726,863790 ): 0.300007 ( 749970,863790 ): 0.782925 ( 139026,863790 ): 0.65509 ( 197921,863790 ): 0.444082 ( 7920,863790 ): 0.790938 
( 899530,863790 ): 0.7647 ( 313284,863790 ): 0.857425 ( 493122,863790 ): -0.301776 ( 41874,863790 ): -0.66576 ( 133969,863790 ): -0.772675 
( 127360,863790 ): -0.832293 ( 406294,863790 ): 0.84787 ( 59293,863790 ): -0.667855 ( 333464,863790 ): 0.431846 ( 219483,863790 ): 0.799557 
( 223627,863790 ): -0.950275 ( 479350,863790 ): 0.650086 ( 842802,883318 ): -0.0997337 ( 183858,883318 ): 0.247639 ( 840402,883318 ): -0.619918 
( 100160,883318 ): 0.760475 ( 34899,883318 ): 0.448913 ( 925181,883318 ): 0.868956 ( 482334,883318 ): 0.738509 ( 29909,883318 ): -0.430232 
( 105422,883318 ): 0.874148 ( 842802,883318 ): -0.0997337 ( 81403,883318 ): 0.691056 ( 936425,883318 ): 0.104187 ( 633181,883318 ): 0.738323 
( 36521,883318 ): 0.0342988 ( 246611,883318 ): 0.822767 ( 574772,883318 ): 0.864249 ( 154530,883318 ): 0.438557 ( 588450,883318 ): 0.597694 
( 87985,883318 ): 0.678874 ( 577627,883318 ): 0.828088 ( 413524,883318 ): 0.874855 ( 31556,883318 ): 0.883028 ( 755156,883318 ): 0.444361 
( 105422,883318 ): 0.874148 ( 9441,883318 ): 0.991761 ( 112185,883318 ): 0.970219 ( 300245,883318 ): -0.462451 ( 575522,883318 ): 0.621264 
( 612716,883318 ): 0.754671 ( 351733,883318 ): 0.457923 ( 98465,883318 ): 0.676754 ( 579839,883318 ): 0.827903 ( 96613,883318 ): -0.716631 
( 120010,883318 ): -0.491864 ( 66915,883318 ): -0.793508 ( 855836,883318 ): 0.662411 ( 31685,883318 ): -0.856471 ( 572737,883318 ): 0.818517 
( 771438,883318 ): 0.40472 ( 894465,883318 ): 0.719243 ( 183858,883318 ): 0.247639 ( 314600,883318 ): 0.137325 ( 852997,883318 ): -0.899861 
( 189678,883318 ): 0.0962797 ( 766361,883318 ): 0.642801 ( 70027,883318 ): -0.580289 ( 246611,883318 ): 0.822767 ( 572737,883318 ): 0.818517 
( 16281,883318 ): -0.648859 ( 572737,883318 ): 0.818517 ( 346336,883318 ): -0.540019 ( 128495,883318 ): 0.401526 ( 22124,883318 ): 0.745712 
( 189678,883318 ): 0.0962797 ( 313284,883318 ): 0.905602 ( 180228,883318 ): -0.854111 ( 22257,883318 ): 0.918298 ( 567325,151290 ): 0.513201 
( 397042,151290 ): 0.868688 ( 226380,151290 ): 0.811937 ( 596922,151290 ): 0.861412 ( 162677,151290 ): 0.700443 ( 410219,286662 ): -0.173567 
( 320761,286662 ): -0.545538 ( 81561,286662 ): -0.0703164 ( 490549,286662 ): 0.0499916 ( 169536,286662 ): -0.0224875 ( 14651,286662 ): 0.219448 
( 868456,286662 ): 0.0215031 ( 185615,286662 ): -0.215247 ( 353145,286662 ): 0.269277 ( 362437,286662 ): -0.185347 ( 471156,286662 ): -0.0218819 
( 751910,748421 ): -0.189039 ( 59537,748421 ): -0.653969 ( 688400,748421 ): -0.552918 ( 66915,748421 ): -0.555572 ( 152312,748421 ): -0.753247 
( 852997,748421 ): -0.731715 ( 105354,748421 ): 0.197568 ( 189678,748421 ): -0.611578 ( 22124,748421 ): -0.0570583 ( 29067,748421 ): -0.664742 
( 579839,748421 ): 0.0716718 ( 567570,748421 ): 0.827158 ( 7230,748421 ): 0.286333 ( 209142,748421 ): -0.399439 ( 162233,748421 ): -0.633078 
( 12472,748421 ): -0.613474 ( 446509,748421 ): -0.0753195 ( 66915,748421 ): -0.555572 ( 671953,748421 ): 0.280393 ( 798606,748421 ): -0.144536 
( 957085,748421 ): 0.307947 ( 740833,748421 ): -0.72558 ( 895443,748421 ): 0.941263 ( 299471,748421 ): -0.14575 ( 290812,748421 ): -0.133639 
( 130932,748421 ): -0.65783 ( 91650,748421 ): -0.458654 ( 446509,748421 ): -0.0753195 ( 259800,748421 ): 0.0601077 ( 5441,748421 ): -0.0549491 
( 604852,748421 ): 0.167749 ( 5441,748421 ): -0.0549491 ( 129761,748421 ): -0.773695 ( 506513,748421 ): -0.224725 ( 333464,748421 ): -0.394971 
( 574772,748421 ): 0.1626 ( 835585,748421 ): 0.659835 ( 345355,748421 ): 0.945629 ( 939567,748421 ): -0.520695 ( 747445,748421 ): -0.0360089 
( 564333,748421 ): 0.00273575 ( 771438,748421 ): -0.464183 ( 773392,748421 ): 0.668346 ( 325459,748421 ): 0.0560152 ( 145128,748421 ): 0.327352 
( 590441,748421 ): 0.00765936 ( 156043,748421 ): -0.184902 ( 47033,748421 ): 0.0529884 ( 219203,748421 ): -0.0354797 ( 574772,748421 ): 0.1626 
( 70027,748421 ): 0.320439 ( 163420,748421 ): 0.854884 ( 5953,748421 ): -0.0380856 ( 55128,748421 ): 0.468395 ( 297894,748421 ): 0.568151 
( 270491,748421 ): -0.497712 ( 388198,5953 ): 0.454168 ( 51992,5953 ): 0.553037 ( 36521,5953 ): 0.229077 ( 755494,5953 ): 0.648113 
( 152023,5953 ): 0.922244 ( 177060,5953 ): 0.318139 ( 769444,5953 ): -0.745187 ( 631774,5953 ): 0.479977 ( 824022,5953 ): -0.214016 
( 88180,5953 ): 0.647153 ( 808944,5953 ): 0.957669 ( 531986,5953 ): 0.994057 ( 891264,5953 ): 0.956345 ( 183858,5953 ): 0.00685748 
( 96613,5953 ): -0.83748 ( 498691,5953 ): 0.121134 ( 834108,5953 ): -0.549524 ( 502163,5953 ): -0.127466 ( 22257,5953 ): 0.597089 
( 572737,5953 ): 0.960222 ( 167287,5953 ): 0.7879 ( 831215,5953 ): 0.227143 ( 357406,5953 ): 0.974816 ( 305363,5953 ): 0.969925 
( 781370,5953 ): 0.951848 ( 490554,5953 ): 0.896473 ( 65590,5953 ): 0.976753 ( 393345,5953 ): 0.966269 ( 615119,5953 ): -0.671046 
( 299471,5953 ): 0.904822 ( 270491,5953 ): -0.716062 ( 852855,5953 ): 0.651735 ( 925528,5953 ): 0.465067 ( 193320,5953 ): 0.871869 
( 781766,5953 ): 0.937551 ( 5953,5953 ): 1 ( 118327,5953 ): -0.183204 ( 325459,5953 ): 0.891336 ( 424244,5953 ): 0.991956 
( 105422,5953 ): 0.97676 ( 305363,5953 ): 0.969925 ( 50251,5953 ): 0.737077 ( 485135,5953 ): 0.514512 ( 184043,5953 ): 0.959961 
( 251595,5953 ): 0.978033 ( 424244,5953 ): 0.991956 ( 240665,5953 ): -0.187643 ( 335,5953 ): -0.384013 ( 925181,5953 ): 0.854987 
( 326249,59537 ): 0.944255 ( 46925,59537 ): 0.541792 ( 151787,59537 ): 0.935156 ( 852855,59537 ): 0.265686 ( 84209,59537 ): 0.255974 
( 575051,59537 ): -0.815624 ( 66915,59537 ): -0.224098 ( 749970,59537 ): 0.718954 ( 100160,59537 ): -0.264756 ( 5441,59537 ): 0.67979 
( 747445,59537 ): 0.297778 ( 467853,59537 ): 0.499524 ( 317417,59537 ): 0.731766 ( 960690,59537 ): 0.172323 ( 572737,59537 ): 0.626704 
( 137390,59537 ): 0.398489 ( 170369,59537 ): 0.259546 ( 98465,59537 ): 0.730221 ( 96613,59537 ): -0.710426 ( 962339,59537 ): -0.585588 
( 579839,59537 ): 0.484054 ( 39013,59537 ): 0.239092 ( 66915,59537 ): -0.224098 ( 343930,59537 ): 0.835831 ( 895136,59537 ): 0.382844 
( 66915,59537 ): -0.224098 ( 237205,59537 ): -0.752462 ( 859868,59537 ): 0.396638 ( 219203,59537 ): 0.667778 ( 109414,59537 ): 0.222466 
( 69060,59537 ): 0.764118 ( 177060,59537 ): 0.352926 ( 167320,59537 ): -0.143897 ( 814751,59537 ): -0.487645 ( 251595,59537 ): 0.413028 
( 379125,59537 ): -0.273762 ( 990384,59537 ): 0.920861 ( 570061,59537 ): -0.125246 ( 755156,59537 ): 0.913921 ( 754032,59537 ): -0.446788 
( 66915,59537 ): -0.224098 ( 766533,59537 ): 0.94805 ( 131627,59537 ): -0.178618 ( 300245,59537 ): 0.728251 ( 796734,59537 ): -0.478877 
( 796734,59537 ): -0.478877 ( 152312,59537 ): 0.72692 ( 446509,59537 ): 0.711224 ( 96613,59537 ): -0.710426 ( 181376,59537 ): -0.726382 
( 330575,59537 ): -0.43781 ( 180228,59537 ): -0.111156 ( 825251,59537 ): 0.35606 ( 686897,59537 ): -0.176401 ( 134729,59537 ): 0.264485 
( 754032,59537 ): -0.446788 ( 84209,61938 ): 0.984771 ( 88180,61938 ): 0.754446 ( 642542,61938 ): -0.669184 ( 564333,61938 ): 0.939448 
( 957085,61938 ): 0.857474 ( 100160,61938 ): 0.775599 ( 193320,61938 ): 0.973179 ( 69534,61938 ): 0.996706 ( 47789,61938 ): 0.424273 
( 228099,61938 ): 0.000428261 ( 482677,61938 ): 0.943541 ( 482677,61938 ): 0.943541 ( 193231,61938 ): 0.425303 ( 180228,61938 ): -0.63182 
( 482334,61938 ): 0.40463 ( 174557,61938 ): -0.816404 ( 58616,61938 ): -0.464084 ( 838272,61938 ): 0.727542 ( 891264,61938 ): 0.987818 
( 305363,61938 ): 0.908879 ( 864209,61938 ): -0.676504 ( 76057,61938 ): -0.36283 ( 293896,61938 ): 0.0499953 ( 371258,61938 ): 0.523035 
( 988638,61938 ): -0.854232 ( 612716,61938 ): 0.547291 ( 540883,61938 ): 0.920902 ( 317417,61938 ): -0.191152 ( 863790,61938 ): 0.805046 
( 491220,61938 ): 0.944599 ( 38936,61938 ): -0.660192 ( 315403,61938 ): 0.87655 ( 187478,61938 ): -0.504989 ( 825924,61938 ): 0.448878 
( 251595,61938 ): 0.982332 ( 806829,61938 ): 0.924829 ( 790732,61938 ): 0.42646 ( 562304,61938 ): 0.849268 ( 263937,61938 ): 0.96243 
( 790732,81493 ): 0.159453 ( 120521,81493 ): -0.767713 ( 782768,81493 ): 0.762959 ( 12472,81493 ): 0.373453 ( 754251,81493 ): -0.757929 
( 41874,81493 ): -0.294973 ( 564726,81493 ): -0.590759 ( 133969,81493 ): -0.921431 ( 330575,81493 ): -0.551025 ( 66915,81493 ): -0.818186 
( 754032,81493 ): -0.756025 ( 796045,81493 ): 0.564399 ( 252184,81493 ): 0.69937 ( 246611,81493 ): 0.743007 ( 301619,81493 ): -0.376324 
( 19297,81493 ): -0.895855 ( 354105,81493 ): 0.750445 ( 390477,81493 ): -0.180013 ( 138699,81493 ): 0.522863 ( 798606,81493 ): 0.973866 
( 78886,81493 ): 0.194545 ( 139026,81493 ): 0.821959 ( 113823,81493 ): -0.224366 ( 814751,81493 ): -0.913672 ( 754032,81493 ): -0.756025 
( 330575,81493 ): -0.551025 ( 564333,81493 ): 0.907395 ( 66915,81493 ): -0.818186 ( 754032,81493 ): -0.756025 ( 246611,81493 ): 0.743007 
( 70715,81493 ): -0.816456 ( 238297,81493 ): -0.214303 ( 495338,81493 ): 0.362445 ( 852855,81493 ): 0.849259 ( 57209,81493 ): -0.705599 
( 531986,81493 ): 0.670595 ( 364399,81493 ): 0.980042 ( 100160,81493 ): 0.215436 ( 31685,81493 ): -0.905575 ( 570061,81493 ): 0.618658 
( 393345,81493 ): 0.767782 ( 859868,81493 ): 0.710566 ( 855836,81493 ): 0.994599 ( 418955,81493 ): -0.608038 ( 573870,81493 ): -0.683236 
( 178906,81493 ): 0.925414 ( 325401,81493 ): -0.560737 ( 193231,81493 ): 0.357283 ( 754032,81493 ): -0.756025 ( 51992,81493 ): 0.238152 
( 131581,81493 ): -0.919924 ( 672011,81493 ): 0.886772 ( 948171,81493 ): 0.727676 ( 31685,81493 ): -0.905575 ( 793845,81493 ): -0.184675 
( 674662,81493 ): 0.126229 ( 745964,81493 ): 0.694614 ( 424244,81493 ): 0.706518 ( 162233,81493 ): -0.67095 ( 502163,84209 ): 0.155367 
( 798606,84209 ): 0.576908 ( 379125,84209 ): -0.864319 ( 446509,84209 ): 0.849653 ( 781370,84209 ): 0.79864 ( 182900,84209 ): -0.724151 
( 925528,84209 ): 0.360057 ( 317417,84209 ): -0.331014 ( 642542,84209 ): -0.768759 ( 834108,84209 ): -0.652694 ( 987491,84209 ): -0.171343 
( 330575,84209 ): -0.0852009 ( 307461,84209 ): -0.598037 ( 12472,84209 ): 0.543516 ( 134729,84209 ): 0.981071 ( 162197,84209 ): 0.719613 
( 792530,84209 ): -0.558401 ( 798606,84209 ): 0.576908 ( 130689,84209 ): -0.484419 ( 863790,84209 ): 0.877982 ( 864209,84209 ): -0.703658 
( 745964,84209 ): 0.192479 ( 755156,84209 ): 0.561707 ( 224638,84209 ): -0.798216 ( 46794,84209 ): -0.787145 ( 887806,84209 ): -0.219058 
( 66915,84209 ): -0.597946 ( 504928,84209 ): 0.724707 ( 840402,84209 ): -0.479739 ( 489999,84209 ): 0.708022 ( 939567,84209 ): -0.880286 
( 105354,84209 ): 0.94745 ( 895443,84209 ): 0.0975607 ( 204386,84209 ): -0.864232 ( 51992,84209 ): 0.26084 ( 501081,84209 ): 0.212926 
( 58549,84209 ): 0.165059 ( 809266,84209 ): 0.740404 ( 270491,84209 ): -0.808712 ( 685647,84209 ): 0.590449 ( 379125,84209 ): -0.864319 
( 181376,84209 ): -0.188356 ( 446509,130932 ): 0.482042 ( 771438,130932 ): 0.61977 ( 179205,130932 ): 0.216641 ( 379125,130932 ): 0.0042931 
( 768321,130932 ): -0.158403 ( 750742,130932 ): 0.459729 ( 57209,130932 ): 0.310745 ( 84209,130932 ): 0.435003 ( 29978,130932 ): 0.0120797 
( 105422,130932 ): 0.508699 ( 357406,130932 ): 0.510801 ( 749970,130932 ): 0.510463 ( 100160,130932 ): 0.384865 ( 47789,130932 ): -0.378767 
( 645612,130932 ): -0.188289 ( 604852,130932 ): 0.497154 ( 159214,130932 ): 0.746327 ( 936190,130932 ): -0.0496493 ( 688400,130932 ): 0.0542845 
( 323194,130932 ): 0.338341 ( 501407,130932 ): 0.60723 ( 379125,130932 ): 0.0042931 ( 159214,130932 ): 0.746327 ( 246611,130932 ): 0.53507 
( 138699,130932 ): 0.287591 ( 174557,130932 ): -0.0973475 ( 673208,130932 ): 0.346267 ( 268871,130932 ): -0.0264246 ( 686897,130932 ): 0.0951082 
( 257544,130932 ): 0.719554 ( 154998,130932 ): 0.0601395 ( 346336,130932 ): 0.28354 ( 110161,130932 ): 0.447385 ( 418740,130932 ): 0.619851 
( 303626,130932 ): 0.596828 ( 899530,130932 ): 0.347695 ( 359966,130932 ): -0.549283 ( 962339,130932 ): 0.267907 ( 531986,130932 ): 0.590794 
( 642542,130932 ): -0.108447 ( 766533,130932 ): 0.335716 ( 645474,130932 ): -0.317082 ( 749734,130932 ): 0.537684 ( 388198,130932 ): 0.198421 
( 771438,130932 ): 0.61977 ( 5953,130932 ): 0.603058 ( 5953,139026 ): 0.914121 ( 51992,139026 ): 0.71477 ( 615119,139026 ): -0.570918 
( 418740,139026 ): 0.913391 ( 238297,139026 ): -0.437582 ( 325459,139026 ): 0.877479 ( 561715,139026 ): 0.437008 ( 203639,139026 ): -0.367119 
( 346336,139026 ): 0.339971 ( 413524,139026 ): 0.148778 ( 887619,139026 ): 0.632303 ( 325459,139026 ): 0.877479 ( 925181,139026 ): 0.651438 
( 988440,139026 ): -0.636118 ( 225930,139026 ): 0.312891 ( 130689,139026 ): -0.694577 ( 217622,139026 ): -0.821211 ( 46925,139026 ): 0.214218 
( 489676,139026 ): 0.946688 ( 418740,139026 ): 0.913391 ( 29978,139026 ): 0.257621 ( 100160,139026 ): 0.307209 ( 489303,139026 ): 0.932641 
( 925181,139026 ): 0.651438 ( 64303,139026 ): -0.436462 ( 31380,139026 ): -0.346758 ( 290812,139026 ): 0.780064 ( 75747,139026 ): 0.28386 
( 5953,139026 ): 0.914121 ( 680476,139026 ): 0.97774 ( 490004,139026 ): 0.864307 ( 51376,139026 ): 0.744962 ( 167320,139026 ): 0.364696 
( 809058,139026 ): -0.382783 ( 501081,139026 ): -0.457368 ( 154530,139026 ): 0.832217 ( 177060,139026 ): 0.265978 ( 38936,139026 ): -0.306717 
( 740833,139026 ): -0.134192 ( 335,139026 ): -0.241167 ( 14073,182598 ): -0.847747 ( 855423,182598 ): -0.678455 ( 642542,182598 ): -0.543535 
( 793845,182598 ): -0.030013 ( 887619,182598 ): 0.494286 ( 51992,182598 ): 0.587178 ( 776093,182598 ): 0.389365 ( 481057,182598 ): 0.183658 
( 65590,182598 ): 0.954506 ( 69534,182598 ): 0.935825 ( 564333,182598 ): 0.928947 ( 604852,182598 ): 0.958705 ( 237205,182598 ): -0.13774 
( 852997,182598 ): -0.454664 ( 859868,182598 ): 0.970003 ( 51376,182598 ): 0.598401 ( 798992,182598 ): 0.0500907 ( 852855,182598 ): 0.676341 
( 936425,182598 ): 0.710989 ( 219483,182598 ): 0.956721 ( 144847,182598 ): -0.193459 ( 184091,182598 ): -0.324613 ( 113823,182598 ): -0.372308 
( 76057,182598 ): -0.137354 ( 475932,182598 ): 0.813207 ( 631774,182598 ): 0.593413 ( 51992,182598 ): 0.587178 ( 418955,182598 ): -0.081954 
